text,media,label
"Jakarta, CNBC Indonesia - Indonesia ternyata memiliki 'harta karun' yang melimpah dan bisa menjadi sumber energi bersih andalan masa depan. 'Harta karun' yang dimaksud ini yaitu panas bumi.

Tak tanggung-tanggung, potensi panas bumi di RI ternyata mencapai 40% dari total potensi panas bumi dunia.

Direktur Keuangan PT Pertamina Geothermal Energy Tbk (PGEO) Yurizki Rio mengungkapkan, Indonesia menyimpan potensi panas bumi hingga 24 Giga Watt (GW) atau setara dengan 40% potensi panas bumi yang tersimpan di dunia.

ADVERTISEMENT SCROLL TO RESUME CONTENT

""Dan kalau kita lihat actually Indonesia itu reserve-nya mencapai 24 GW. Which is ini merepresentasikan sekitar 40% dari total reserve yang ada di dunia ini. Ya sangat besar gitu kan,"" ucapnya dalam program Energy Corner CNBC Indonesia, Selasa (23/4/2024).

Rio mengatakan, panas bumi memiliki keunggulan yang tidak dimiliki oleh sumber energi baru terbarukan lainnya, terutama dari sisi keandalan dan kestabilan produksi.

""Panas bumi ini sebagai clean renewable resources yang memang mempunyai keunggulan seperti dia bisa produce listrik yang stabil around the clock supply of carbon free electricity. Jadi saya sangat yakin bahwa dengan karakteristik base load tersebut itu bisa menjadi tulang punggung transisi energi nasional sih nanti ke depan,"" jelasnya.

Sumber panas bumi di Indonesia tersebar di berbagai wilayah, seperti di Sumatera, Jawa, Bali, Nusa Tenggara Timur (NTT), dan Sulawesi. Hal ini juga masih sejalan dengan pusat permintaan listrik rata-rata berada di Jawa dan Sumatera.

Ketika pemanfaatan Pembangkit Listrik Tenaga Uap (PLTU) batu bara semakin dikurangi, maka panas bumi bisa menjadi sumber energi bersih pengganti yang bisa diandalkan.

""Sebenarnya panas bumi itu coexisting dengan coal fired power plant yang udah ada di Jawa dan ada di Sumatera. Sehingga pada saat mereka melakukan coal phasing out atau transisi dari coal menuju panas bumi at least panas bumi itu udah presence di situ,"" jelasnya.

Berdasarkan data dari Pertamina dan ThinkGeoEnergy yang diolah tim CNBC Indonesia Research, Indonesia masih merupakan negara terdepan dalam hal pemanfaatan geothermal, dengan kapasitas tinggi, instalasi yang terbesar, dan utilisasi yang cukup baik.

Namun, Indonesia baru memanfaatkan sebesar 10% atau sebesar 2,4 GW dari total potensi panas bumi yang ada di dalam negeri sebesar 24 GW.

Sebelumnya, Ketua Umum Asosiasi Panas Bumi Indonesia (API) sekaligus Direktur Utama PGEO Julfi Hadi mengungkapkan, dari potensi 24 Giga Watt (GW) panas bumi yang dimiliki Indonesia, tercatat baru hanya 2,4 GW saja yang dimanfaatkan.

""Kita memiliki seperti apa yang saya bilang tadi 24.000 Mega Watt (MW), cuman sampai sekarang baru 2.400 MW yang jalan, di 4 tahun terakhir kalau gak salah cuman 300 MW, artinya very slow, kita sudah 40 tahun di Geothermal, jadi saya rasa kita sudah mengerti bottlenecking-nya,"" kata dia dalam acara Energy Corner, CNBC Indonesia, Selasa (19/3/2024).

Sebagai informasi, kapasitas pembangkit listrik terpasang Indonesia hingga Desember 2023 mencapai 72.976 MW. Artinya, kontribusi Pembangkit Listrik Tenaga Panas Bumi (PLTP) saat ini hanya sekitar 3%.

Apabila utilisasi PLTP Indonesia dapat dimaksimalkan hingga mencapai 100%, pemanfaatan sumber energi geothermal dapat mencapai 32% dari total kapasitas pembangkit listrik saat ini.",cnbcindonesia,bisnis
"Jakarta, CNBC Indonesia - Banyak orang melakukan macam-macam cara untuk menurunkan berat badan. Selain olahraga dan menjaga pola makan, teh juga dapat menghilangkan lemak tubuh dan menjaga berat badan yang sehat.

Lantas, apa saja jenis teh yang membantu menurunkan berat badan? Berikut paparannya dilansir Eat This, Not That!

1. Teh oolong

Teh lain yang terbukti membantu mengatasi lemak perut adalah teh oolong. Teh ini berasal dari daun yang sama dengan teh hijau dan teh hitam, tetapi teh tersebut teroksidasi sebagian, sedangkan teh hijau tidak teroksidasi, dan teh hitam mengalami oksidasi penuh.

ADVERTISEMENT SCROLL TO RESUME CONTENT

Oolong dibuat dengan cara menjemur daun teh di bawah sinar matahari hingga layu dan menggulung.

Penelitian menunjukkan bahwa teh oolong juga mengandung polifenol yang dikaitkan dengan metabolisme lebih cepat dan mengurangi lemak perut. Sebuah penelitian pada hewan yang diterbitkan dalam The Journal of Nutrition menunjukkan bahwa polifenol dalam teh hijau, hitam, dan oolong semuanya memiliki kemampuan untuk membantu menurunkan jaringan lemak visceral.

Sebuah studi tahun 2020 dari Universitas Tsukuba bahkan menemukan bahwa teh oolong meningkatkan pemecahan lemak sekitar 20%, dan terus meningkat saat partisipan tidur.

2. Teh hitam

Penggemar chai, teh sarapan ala Inggris, dan Earl Grey (semua jenis teh hitam) akan senang mengetahui bahwa penelitian telah menemukan hubungan teh hitam dengan penurunan berat badan dan pengurangan lemak visceral.

Laporan tahun 2016 yang diterbitkan dalam jurnal Molecules mengatakan bahwa polifenol yang ditemukan dalam teh hitam memiliki sifat anti-obesitas dan dapat membantu mengurangi berat badan dan lemak visceral, sedangkan penelitian pada hewan yang disebutkan sebelumnya dari The Journal of Nutrition mencakup teh hitam bersama oolong dan hijau karena pengaruhnya terhadap lemak perut.

Peserta dari studi tahun 2014 yang diterbitkan di Food & Function yang minum tiga cangkir teh hitam setiap hari selama tiga bulan mengalami lebih banyak penurunan berat badan dan pengurangan lingkar pinggang dibandingkan mereka yang tidak minum teh.

3. Teh putih

Selanjutnya adalah teh putih, yang dikenal sebagai jenis teh yang paling lembut dan paling sedikit diproses.

Teh putih bersama dengan teh hijau dan oolong telah terbukti mempercepat metabolisme dan meningkatkan oksidasi lemak, yang dapat membantu penurunan atau pengelolaan berat badan secara keseluruhan.

Laporan tahun 2023 baru-baru ini yang diterbitkan di Food Safety & Health juga menyimpulkan bahwa teh putih memiliki dampak menguntungkan pada penurunan berat badan dan khususnya lemak visceral.

4. Teh pu-erh

Teh pu-erh dibuat dari daun dan batang tanaman Camellia sinensis, yang merupakan tanaman yang sama untuk membuat teh hijau, oolong, dan hitam. Meskipun sumber tanaman yang digunakan sama, akan tetapi hasil teh yang diproduksi akan berbeda apabila menggunakan proses yang berbeda.

Teh ini juga ampuh dalam penurunan berat badan atau pengurangan lemak dalam beberapa penelitian.

Sebuah studi tahun 2014 yang diterbitkan di Phytotherapy Research menemukan bahwa peserta pria dengan sindrom metabolik yang meminum teh pu-erh mengalami sedikit penurunan lemak tubuh dan BMI.

Studi lain dari Nutrition Research menemukan bahwa ekstrak teh pu-erh membantu menurunkan berat badan, BMI, dan lemak visceral pada orang dewasa Jepang.

5. Teh hijau

Teh hijau mungkin salah satu teh paling terkenal untuk membakar lemak perut. Menurut studi tahun 2022 yang diterbitkan dalam International Journal of Environmental Research and Public Health, peserta yang mengonsumsi teh hijau dalam jumlah besar memiliki risiko 44% lebih rendah terkena obesitas dibandingkan peserta yang tidak minum teh hijau.

Sebuah studi tahun 2008 yang diterbitkan dalam Physiology & Behavior menemukan bahwa peserta obesitas yang secara teratur minum teh hijau kehilangan lebih banyak berat badan secara keseluruhan dibandingkan peserta yang tidak minum teh hijau sama sekali.

Sebuah penelitian menunjukkan bahwa sebagian besar khasiat penurunan berat badan disebabkan oleh kayanya polifenol, dan subkelompok polifenol yang dikenal sebagai katekin. Katekin paling melimpah yang ditemukan dalam teh hijau adalah ECGC, yang dikaitkan dengan percepatan metabolisme.",cnbcindonesia,bisnis
"Jakarta, CNBC Indonesia - Presiden Joko Widodo (Jokowi) melakukan kunjungan ke Pasar Tumpah Mamasa, Kabupaten Mamasa, Sulawesi Barat. Guna melihat langsung harga bahan pokok pada daerah itu.

Jokowi mengatakan bahwa a melihat harga komoditas di pasar itu maupun di Sulawesi Barat secara umum stabil dibandingkan provinsi lain. Ia juga mengapresiasi kualitas dan harga beras lokal yang dihasilkan.

ADVERTISEMENT SCROLL TO RESUME CONTENT

""Tadi saya melihat harga-harga di sini juga stabil dibandingkan provinsi lain, misalnya kayak bawang merah harganya baik, cabai merah keriting juga baik harganya Rp 40 ribu, bawang merah tadi Rp 33 ribu, beras ada yang Rp11 ribu beras lokal ini yang bagus sekali,"" ujar Jokowi mengutip keterangan resmi, Selasa (23/4/2024).

Dalam kesempatan itu ia juga berjanji mau membangun pasar baru sebagai respons terhadap kebutuhan lokal akan fasilitas perdagangan yang lebih baik. Namun, Jokowi meminta agar pemerintah daerah menyiapkan lokasinya agar berdekatan dengan pasar tumpah saat ini.

""Ini mau kita buatkan pasar, kita bangun, tapi tadi saya tanya ke Pak Bupati lokasinya memang yang harus berdekatan dengan yang di sini tidak bisa dipindah jauh dari sini karena konsumennya ada di sekitar lokasi ini,"" tutur Jokowi.

Foto: Presiden Joko Widodo (Jokowi) melakukan kunjungan ke Pasar Tumpah Mamasa, Kabupaten Mamasa, Sulawesi Barat. (CNBC Indonesia/Emir)



Foto: Presiden Joko Widodo (Jokowi) melakukan kunjungan ke Pasar Tumpah Mamasa, Kabupaten Mamasa, Sulawesi Barat. (CNBC Indonesia/Emir)

Kristina, seorang pedagang sayur, berharap pembangunan pasar baru tersebut dapat diwujudkan. Menurutnya, kehadiran pasar tersebut sangat dibutuhkan masyarakat setempat karena selama satu dekade terakhir praktis hanya ada pasar tumpah.

""Semoga Bapak Presiden terbaik kami bisa melihat keadaan kami sekarang di Mamasa ini yang betul-betul membutuhkan perhatian dari Bapak Presiden,"" ujarnya.

Hal serupa disampaikan Herwan, seorang pedagang sayur, yang berharap agar Mamasa segera memiliki pasar tetap untuk memfasilitasi kegiatan perdagangan.

""Saya sampaikan di Mamasa ini tidak ada pasar. Harapan saya mudah-mudahan Mamasa ini ada pasar tetapnya. Mudah-mudahan Mamasa punya pasar tetap,"" ujar Herwan.",cnbcindonesia,bisnis
"Jakarta, CNBC Indonesia - Mahkamah Konstitusi (MK) telah memutuskan untuk menolak seluruh gugatan sidang sengketa Pemilihan Presiden (Pilpres) 2024 pada Senin (22/4). Meski demikian, MK masih harus membahas terkait sidang Perselisihan Hasil Pemilihan Umum (PHPU) DPR/DPRD dan DPD.

MK akan memulai proses sidang sengketa pemilihan umum legislatif (pileg) pada 23 April 2024 hingga 3 Mei 2024. MK akan memulai proses sidang untuk Perselisihan Hasil Pemilihan Umum (PHPU) Pileg pada 29 April 2024, pasca permohonan registrasi usai.

Sidang perselisihan Pileg akan dilakukan dengan tiga panel. Selanjutnya, MK akan mengumumkan keputusan perselisihan Pileg pada 10 Juni 2024.

Salah satu yang menjadi perhatian terkait sengketa Pemilu kali ini yaitu jumlahnya yang cukup tinggi, melampaui rekor tertinggi yang dicapai pada 2014 lalu. Lantas, berapa tingkat kasus yang diajukan pada Pemilu kali ini?

Merujuk pada data MK hingga Selasa (23/4/2024) pukul 11.30 WIB, jumlah permohonan PHPU sudah mencapai 296 perkara. Termasuk di dalamnya adalah 2 PHPU terkait hasil pilpres.

Jumlah PHPU pileg 2024 naik drastis dibandingkan 2019 yang berjumlah 261 dan mendekati jumlah PHPU pada pemilu 2014 yakni 291.

Dalam catatan MK, jumlah permohonan PHPU Tahun 2019 sebanyak 262 perkara yang terdiri dari satu permohonan PHPU Presiden dan Wakil Presiden yang diajukan pasangan calon Prabowo Subianto-Sandiaga Salahuddin Uno.

Jumlah permohonan PHPU Anggota DPR/DPRD maupun DPD tahun 2019 mencapai 262 perkara.

Sebagai informasi, keputusan sidang MK sengketa Pilpres 2024 poin 3.23 menyebutkan berdasarkan pertimbangan hukum, dalil Pemohon a quo tidak beralasan menurut hukum untuk seluruhnya. Selanjutnya, poin 3.24 menyebutkan dalil-dalil lain tidak dipertimbangkan lebih lanjut karena dinilai tidak terdapat relevansinya.

Berdasarkan hal tersebut, Amar Putusan menetapkan Menolak eksepsi termohon dan pihak terkait untuk seluruhnya dan menolak permohonan pemohon untuk seluruhnya.

Jumlah permohonan PHPU Anggota DPR/DPRD tahun 2024 mencapai 282 sementara permohonan PHPU Anggota DPD sebanyak 12.

CNBC INDONESIA RESEARCH

[email protected]",cnbcindonesia,bisnis
"Pekerjaan Mentereng Suci Winata, Pantas Bisa Masuk ke Keluarga Cendana Profil Suci Winata yang baru saja melahirkan cicit Soeharto.

Suara.com - Sosok Suci Winata tengah mencuri perhatian publik. Pasalnya, Suci semakin memperkuat posisinya di Keluarga Cencana.

Suci Winata merupakan istri dari cucu mantan presiden Soeharto, Ari Sigit. Bukan yang pertama, Suci ternyata adalah istri yang keempat.

Kini, Suci telah melahirkan anak pertamanya dengan Ari Sigit yang berjenis kelamin laki-laki. Suci juga mengungkapkan nama dari buah hatinya tersebut.

Suci Winata (instagram/@suciwinata21)

BACA JUGA: Pundi-Pundi Kekayaan Darma Mangkuluhur, Cucu Soeharto Punya 3 Lapangan Golf

""Selamat datang putra tercinta, Muhammad Arto Harjo Wibowo,"" tulisnya di Instagram, dilansir pada Selasa (23/4/2024).

Sejak saat itu, ucapan selamat banyak diberikan untuknya. Namun ada pula yang bertanya-tanya soal sosok Suci Winata ini.

Ditelusuri dengan lebih lanjut, Suci bukanlah nama yang asing di dunia hiburan. Pasalnya, sebelum menikahi Ari Sigit, Suci adalah seorang artis.

Suci diketahui memiliki beberapa profesi di dunia hiburan. Suci adalah seorang penyanyi sekaligus model yang cukup terkenal dan profesional.

Mulanya, Suci adalah personil dari sebuah girlband bernama Soulmatch yang didirikan pada tahun 2012. Grup tersebut terdiri dari empat personil termasuk dirinya.

Profil Suci Winata (instagram/@suciwinata21)

BACA JUGA: Profil Suci Winata, Istri Ke-4 Ari Sigit yang Baru Saja Melahirkan Cicit Soeharto

Selain terjun ke dunia akting dan modelling, Suci juga terjun ke dunia akting. Suci pernah bermain di sinetron berjudul Islam KTP.

Meski kariernya di dunia hiburan tak redup, Suci memilih untuk mundur dan terjun ke dunia politik. Suci sempat maju menjadi caleg dari Partai Amanat Nasional (PAN) pada ajang Pemilu 2024 lalu.",suara,hiburan
"Dipandu Angel Karamoy Sampai Rian Ibram, Take Me Out Indonesia Kembali Tayang di TV Take Me Out Indonesia ini akan dipandu oleh tiga artis kenamaan Tanah Air. Sebut saja ada Rian Ibram, Angel Karamoy, dan Vega Darwanti.

Suara.com - Ajang cari jodoh, Take Me Out Indonesia kembali tayang di layar kaca. Kali ini, acara tersebut mengudara di MNCTV.

Melansir dari akun resminya di Instagram, Take Me Out Indonesia ini akan dipandu oleh tiga artis kenamaan Tanah Air. Sebut saja ada Rian Ibram, Angel Karamoy, dan Vega Darwanti.

""Mimin kasih tau nih, TakeMeOutIndonesia tayang kembali. Catat tanggalnya dan jangan sampai ketinggalan yah,"" tulisnya sebagai caption.

BACA JUGA: Akui Sudah Menikah, Beda Nasib Happy Asmara dan Gilga Sahid Sebelum Terkenal

Melihat itu, Angel Karamoy yang bertindak sebagai salah host meluapkan antusiasnya.

""See you soon,"" kata Angel Karamoy di kolom komentar.

Bukan cuma Angel Karamoy, para netizen juga beramai-ramai memberikan responsnya.

""Yeay, akhirnya tayang lagi setelah sekian purnama,"" kata @rut***.

""Akhirnya tayang lagi. Aku nungguin loh,"" sahut @vvi***.

""Ah kangen nonton Take Me Out Indonesia,"" balas @rhi***.

BACA JUGA: Dikenal Suami Idaman, Kekurangan Indra Priawan Dibongkar Nikita Willy

Seperti diketahui, Take Me Out Indonesia tayang setiap pukul 22.00 WIB. Dalam tayangan malam ini, akan ada tiga pasangan baru yang terpilih.

Ajang Take Me Out Indonesia sendiri bisa diikuti oleh siapa saja asal berstatus single. Usianya mulai dari 23 hingga 34 tahun.

Nantinya pasangan yang terbaik akan mendapatkan uang tunai senilai Rp 10 juta.",suara,hiburan
"Bantah Kuliah Dibiayai Lolly, Vadel Badjideh Pamer Pendapatan Tembus Ratusan Juta Vadel Badjideh membeberkan bahwa biaya kuliahnya dibayarkan dari hasil konten jogetnya di media sosial.

Suara.com - Terus diisukan kuliahnya dibayari Lolly alias Laura Meizani, Vadel Badjideh tampak geram. Vadel dengan tegas membantah isu yang menyebutnya menafaatkan Lolly.

”Nanti kalau dibilang enggak nanti dibilangnya bohong. Kalau dibilang benar nanti dibilangnya memanfaatkan,” kata Vadel dikutip pada Selasa, (23/4/2024).

BACA JUGA: Masih Terlilit Utang Puluhan Juta, Gaya Hedon Lolly dan Vadel Badjideh Bikin Geram

“Jadi benar atau nggak,” perjelas Feni Rose.

“Enggak,” tegas Vadel.

Vadel Badjideh kemudian membeberkan bahwa biaya kuliahnya dibayarkan dari hasil konten jogetnya di media sosial. Sekilas info, Vadel Bdjideh adalah seorang dancer yang sering membagikan konten menarinya di sosial media. Ternyata Vadel berhasil mendapatkan keuntungan yang fantastis dari kontennya.

Namun, tak disangka jika Vadel bisa meraup keuntungan sebesar Rp150-170 juta setiap bulannya. Dari satu video, Vadel bisa menghasilkan jutaan likes yang jika dinominalkan tembus Rp50 juta.

”Biaya kamu kuliah dari itu,” tanya Feni.

Kasus penggelapan uang endorsement yang dilakukan oleh Lolly Mawardi kini ikut menyeret nama sang pacar, Vadel Badjideh. (Instagram)

BACA JUGA: Senasib dengan Nikita Mirzani, Beredar Chat Lolly Curhat Vadel Badjideh Posesif dan Suka Genit

“Iya dari itu. Dari konten itu. Pernah paling gede waktu itu dapat sekitaran 1,3 ya itu 50, 50 jutaan satu video. Sebulan waktu itu, yang paling sering ya, paling sering kita dapat mungkin 150-170 an. Up and down, bisa kak (bisa hidup),” beber Vadel.

Keuangannya terus membaik, hingga mampu membelika mobil dan memiliki berbagai bisnis.

”Bisa ada dari mobil bisa, kita buka usaha juga ada. Kita ngembangin banyak usaha,” ungkap Vadel.

Disisi lain, Vadel ternyata masih enggan mencicil rumah. Daripada menyicil, ia hanya akan membeli rumah secara cash bila uangnya sudah terkumpul.

”Gak mau, gak mau nyicil rumah, iya beli aja (langsung cash),” terang Vadel.",suara,hiburan
"Ditangkap, Ini Ucapan TikTokers Galih Loss yang Dianggap Lecehkan Kalimat Taawudz Konten Galih Loss sebelumnya juga dianggap meresahkan.

Suara.com - TikTokers Galih Loss ditangkap polisi. Dia diciduk karena diduga melecehkan agama Islam dalam konten yang dibuat.

Lantas seperti apa konten Galih Loss yang memantik kecaman, khususnya dari umat Islam?

Dallam video unggahan akun TikTok @galihloss3, Galih Loss melontarkan tebak-tebakan kepada seorang bocah laki-laki. Tebakan ini mengenai hewan yang bisa mengaji.

Galih loss (Instagram)

Si anak awalnya menjawab ikan paus yang lantas dilanjutkan dengan menyebut Pak Ustaz.

Galih Loss tak puas dengan jawaban tersebut. Dia kemudian minta bocah itu mencari jawaban lain.

Nah, baru setelahnya Galih Loss menyebut hewan yang dia maksud.

Galih Loss mengucap kalimat ta'awudz yang dipelesetkan.

BACA JUGA: Lecehkan Kalimat Taawudz, Tiktoker Galih Loss Ditangkap Polisi!

BACA JUGA: Konten Galih Loss yang Tuai Kecaman: Dari Prank Ojol hingga Akting Keracunan

""Auuuuu..... dzubillahiminasyaitonirojim,"" kata Galih Loss.

""Bener nggak?"" tanya Galih Loss lagi.

""Hewan apa itu berarti?"" tanyanya.

""Serigala,"" kata si bicah lalu dibenarkan oleh Galih Loss.

konten Galih Loss mendapat kritikan keras dari netizen. Sebab sebelum ini Galih Loss juga dikritik karena membuat konten video prank began yang dianggap membahayakan orang lain.

Sebelumnya, polisi telah membenarkan Galih Loss ditangkap atas dugaan penistaan agama.

Galih Loss diciduk oleh jajaran Siber Bareskrim Polri dan Polda Metro Jaya pada Senin (22/4/2024) malam.

Galih Loss [Instagram]

Direktur Tindak Pidana Siber (Dirtipidsiber) Bareskrim Polri, Brigjen Himawan Bayu Aji menyebut kasus ini kekinian ditangani Direktorat Reserse Kriminal Khusus (Ditreskrimsus) Polda Metro Jaya.

""Sudah ditangkap Siber Mabes dan Siber Polda Metro Jaya 22 April 2024. Perkara saat ini ditangani Siber Polda Metro Jaya,"" kata Himawan kepada wartawan, Selasa (23/4/2024).

Sementara Kasubdit Siber Ditreskrimsus Polda Metro Jaya AKBP Ardian Satrio Utomo menjelaskan penangkapan terhadap Galih Loss berkaitan dengan salah satu konten video yang diunggah di akun TikTok @galihloss3. Penyidik saat ini menurutnya masih memeriksa Galihloss secara intensif.

""Saat ini masih kita periksa,"" ungkap Ardian.",suara,hiburan
"Dikenal Suami Idaman, Kekurangan Indra Priawan Dibongkar Nikita Willy Nikita Willy ungkap karakter Indra Priawan yang membuatnya kesal.

Suara.com - Nikita Willy akhirnya terang-terangan bercerita soal rumah tangganya. Terutama tentang sosok suaminya, Indra Priawan.

Sejak sosok Indra Priawan muncul ke publik, banyak yang mengidolakannya. Tidak sedikit yang menyebutnya sebagai sosok suami idaman.

Namun seberapa idamannya Indra Priawan, tetap ada kekurangan yang dimilikinya. Hal ini bahkan membuat Nikita menjadi kesal.

BACA JUGA: Ditonton Belasan Juta Kali, Video Issa Anak Nikita Willy Makan Dalam Kondisi Ngantuk Bikin Gemas

Dilansir dari akun Instagram @lambegosiip pada Selasa (23/4/2024), Nikita Willy mengungkapkan satu hal tentang Indra Priawan yang membuat dirinya kesal.

Konon, Indra Priawan adalah sosok yang selalu ingin keinginannya diturutin. Hal itu muncul sejak mereka berpacaran.

""Gue tuh sebel banget kalau Indra tuh mau apa-apa harus diturutin, waktu pacaran,"" ujar Nikita Willy.

""Gue sebel banget kayak kalau mau apa-apa harus diturutin,"" lanjutnya lagi.

Ternyata ada alasan di balik sifat Indra Priawan tersebut. Ternyata alasannya tak lain karena Indra terbiasa mendapatkan apa yang diinginkannya dan tidak pernah kesusahan sejak kecil.

""Indra kaya, 'maaf ya, karena dari kecil gue nggak pernah susah',"" jelas Nikita Willy.

Ide OOTD Modest Wear Nikita Willy (Instagram)

BACA JUGA: Tuai Kritik Gara-Gara Anak Makan Sambil Tidur, Klarifikasi Nikita Willy Bikin Was-Was

Cerita Nikita soal tabiat asli dari Indra Priawan ini mendatangkan banyak komentar dari warganet.

""Orang kaya mah kayak gitu, susah. Susah diikutin,"" ujar netizen.

""Jiwa miskinku meronta,"" tambah yang lain.

""Entar kalau jadi susah gimana? Hidup nggak ada yang tahu,"" komentar netizen lainnya.",suara,hiburan
"Akui Sudah Menikah, Beda Nasib Happy Asmara dan Gilga Sahid Sebelum Terkenal Nasib Happy Asmara dan Gilga Sahid sebelum terkenal.

Suara.com - Kabar baik datang dari Happy Asmara dan Gilga Sahid. Pasalnya, pasangan ini diduga telah mengumumkan pernikahan mereka.

Semuanya bermula dari ucapan Gilga Sahid di sebuah konser. Gilga menyebut Happy Asmara sebagai 'istriku'.

""Teman-teman. Kukenalin, ini bojoku (istriku),"" ujar Gilga Sahid, dilansir dari Instagram pada Selasa (23/4/2024).

Tanda-tanda Happy Asmara dan Gilga Sahid sudah menikah (@1kuat_99sambat)

BACA JUGA: Dikabarkan Sudah Menikah Siri, Resepsi Pernikahan Happy Asmara dan Gilga Sahid Bakal Digelar Setelah Momen Ini

Ramainya pengumuman mereka yang mengaku sudah menikah ini membuat latar belakang Happy Asmara dan Gilga Sahid kembali diperbincangkan. Meski sama-sama terkenal, kedua artis ini memiliki nasib yang berbeda sebelum terkenal.

Dimulai dari Happy Asmara. Happy diketahui sudah tertarik dengan dunia tarik suara sejak kecil namun belum memiliki kesempatan saat itu.

Ia memiliki seorang ayah yang merantau ke Kalimantan. Alhasil, Happy Asmara diasuh di bawah pengawasan dari neneknya.

Nenek Happy juga bukan orang yang kaya raya. Konon, Happy selalu membantu neneknya mencari rumput di sawah saat masih kecil.

Namun ketika masa SMA tiba, keberuntungan mulai terlihat. Happy bisa menyalurkan bakatnya meski mulanya hanya dibayar Rp50 ribu.

Happy Asmara dan Gilga Sahid. (Dok. Instagram)

BACA JUGA: Manggung Bareng, Happy Asmara dan Gilga Sahid Blak-blakan Ngaku Sudah Nikah

Kisah Happy Asmara sebelum terkenal itu berbeda dengan Gilga Sahid. Meski seperti Happy, menjadi penyanyi sudah menjadi ketertarikan sejak dini bagi Gilga Sahid.

Dahulu, Gilga Sahid juga memiliki pekerjaan di dunia musik. Namun dirinya tidak terkenal dan menjadi seorang pengamen.

Saat itu, Gilga bercerita bahwa dia mengamen di perempatan jalan. Apa yang dilakukannya sama seperti pengamen pada umumnya.

Untuk mengamen saja, Gilga belum memiliki peralatan sendiri. Gilga bahkan harus meminjam gitar milik temannya.

""Ngamen di perempatan, pakai gitar teman,"" ujar Gilga Sahid.",suara,hiburan
"Setahun Disembunyikan, Luna Maya Bongkar Tanggal Jadian dengan Maxime Bouttier Maxime menegaskan bahwa momen ulang tahunnya menjadi perayaan anniversary mereka yang sudah go public.

Suara.com - Luna Maya tak lagi menyembuyikan kisah cintanya dengan Maxime Bouttier. Kini semakin berani, Luna Maya mengungkap bahwa hubungan mereka sudah genap satu tahun berjalan.

Hal ini terkuak gegara Luna Maya dan Maxime Bouttier sering memamerkan kebersamaannya. Awalnya tak pernah terkuak kapan keduanya menjalin hubungan asmara, ternyata Luna Maya dan Maxime Bouttier resmi berpacaran tepat di hari ulang tahun Maxime yang ke-30 pada 22 April 2023.

BACA JUGA: Belajar dari Masa Lalu, Maxime Bouttier Enggan Ekspos Hubungan Asmara tapi Luna Maya Maksa?

Saat itu, Luna Maya menghadiri perayaan ulang tahun Maxime, memicu dugaan netizen akan kedekatan keduanya.

Pada tahun ini, Luna Maya kembali merayakan ulang tahun Maxime yang sudah mencapai usia 31 tahun. Dia memberikan kejutan dengan membawa kue lengkap dengan lilin di atasnya.

Kejadian tersebut terlihat dari unggahan di akun TikTok Luna Maya. Dalam video tersebut, Luna Maya memperlihatkan dirinya membawa kue berwarna putih sambil menyanyikan lagu ulang tahun untuk Maxime.

Usai Maxime meniup lilin dan membeberkan harapan di usianya yang baru, Luna Maya mendadak mengucapkan ‘Happy Anniversary’ yang mana artinya saat itu mereka tengah memperingati satu tahun hubungan.

Momen Luna Maya cium Maxime Bouttier (Instagram/lambegosiip)

BACA JUGA: Diisukan Sudah Menikah, Luna Maya Klarifikasi Sosok Suami di Kamar Hotel

""Happy birthday and, happy anniversary,"" tutur Luna Maya dari TikTok @lunamaya, Selasa, (23/4/2024).

Setelah itu, keduanya duduk berdampingan di depan kue ulang tahun. Luna mengungkapkan harapan dan doa terbaiknya untuk kekasihnya.

""Pokoknya semoga apa yang kamu cita-citakan tercapai, karirnya tambah baik, sukses cuan lebih banyak, lebih dewasa,"" ungkapnya.

Menariknya, pasangan ini kembali membahas tentang peringatan hari jadi mereka. Luna dan Maxime ternyata memiliki pandangan yang berbeda tentang kapan tanggal resmi mereka mulai berpacaran.

Maxime menganggap bahwa mereka resmi berpacaran pada bulan Desember 2022, sementara Luna merasa bahwa mereka baru resmi berpacaran pada bulan April 2023, saat pertama kali mereka membagikan foto-foto kebersamaan di perayaan ulang tahun Maxime.

""Kalau menurut kamu kan Desember, kalau menurut aku April,"" ujar Luna Maya.

Disisi lain, Maxime menegaskan bahwa momen tersebut menjadi perayaan anniversary mereka yang sudah go public.

""Jadi ini anniversary public lah ya? Go-public-nya di hari ulangtahun aku gitu,"" pungkasnya.",suara,hiburan
